Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,319509,,leather products (small),,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,290,,meat,kg,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,2245097,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,9791,,skins,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,302397,,leather items,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,15,,leather items,,,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,169675,,skin pieces,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,CN,1165,,unspecified,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,82970,,garments,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,7612,,leather products (small),,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,39266,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,705,,skins,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,8119,,leather items,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,ID,5369,,skin pieces,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,IN,1252,,garments,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,IN,457,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,MO,864,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,26982,,garments,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,10979,,leather products (small),,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,79941,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,1450,,skins,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,2162,,leather items,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TH,1414,,skin pieces,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TW,671,,garments,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TW,2081,,leather products (small),,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TW,16743,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TW,2067,,skins,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,TW,476,,leather items,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,19611,,garments,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,7953,,leather products (small),,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,4,,leather products (small),,,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,66337,,shoes,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,1,,shoes,,,I
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,1,,shoes,,,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,1941,,skins,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,13795,,leather items,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,16906,,skin pieces,,T,
1988,III,Ptyas mucosus,Reptilia,Serpentes,Colubridae,Ptyas,US,HK,XX,10,,skin pieces,,,I
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,DE,HK,CN,15,,leather products (small),,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,DE,HK,CN,64,,shoes,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,GB,HK,CN,250,,live,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,GB,HK,CN,962,,leather products (small),,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,GB,HK,CN,1755,,shoes,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,GB,HK,CN,125,,leather items,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,9260,,garments,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,9338,,leather products (small),,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,46120,,shoes,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,1402,,leather items,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,20510,,skin pieces,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,CN,263,,unspecified,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,IN,1134,,skin pieces,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,TH,1276,,skin pieces,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,XX,2253,,leather products (small),,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,XX,1629,,shoes,,T,
1988,III,Naja naja,Reptilia,Serpentes,Elapidae,Naja,US,HK,XX,1,,leather items,,T,
1988,III,Ophiophagus hannah,Reptilia,Serpentes,Elapidae,Ophiophagus,US,HK,TW,275,,skin pieces,,T,
1988,III,Ophiophagus hannah,Reptilia,Serpentes,Elapidae,Ophiophagus,US,HK,,1,,live,,,I
1988,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,KE,60,,leather items,,T,
1988,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,38,,teeth,,T,
1988,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,146,,tusks,,T,
1988,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,40,,teeth,,T,
1988,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,HK,,1,,carvings,,T,
1988,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,HK,US,25,,carvings,kg,T,
1988,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,HK,US,21855,,carvings,,T,
1988,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,US,HK,XX,3100,,carvings,,T,
1988,III,Rhea americana,Aves,Rheiformes,Rheidae,Rhea,US,HK,XX,1,,shoes,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,DE,HK,TH,100,,skins,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,HK,TH,1758,,skins,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,HK,XX,7,,live,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,HK,XX,6,,shoes,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,HK,XX,1,,leather items,,T,
1988,III,Daboia russelii,Reptilia,Serpentes,Viperidae,Daboia,US,HK,XX,20,,skin pieces,,T,
1989,I,Asarcornis scutulata,Aves,Anseriformes,Anatidae,Asarcornis,SG,HK,,4,4,live,,Z,C
1989,I,Leontopithecus chrysomelas,Mammalia,Primates,Cebidae,Leontopithecus,US,HK,,,1,bodies,,Z,
1989,I,Leontopithecus rosalia,Mammalia,Primates,Cebidae,Leontopithecus,US,HK,,1,,specimens,,,
1989,I,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,US,HK,VN,1,,carapaces,,,I
1989,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HK,XX,2,,leather products (small),,,I
1989,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,US,HK,XX,2,,shoes,,,I
1989,I,Eretmochelys imbricata,Reptilia,Testudines,Cheloniidae,Eretmochelys,US,HK,VN,2,,carapaces,,,I
1989,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,1,,leather products (small),,,I
1989,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,HK,TH,,1,skins,,T,
1989,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,US,HK,XX,2,,leather products (small),,,I
1989,I,Andrias davidianus,Amphibia,Caudata,Cryptobranchidae,Andrias,CN,HK,XX,,2,live,,,
1989,I,Andrias davidianus,Amphibia,Caudata,Cryptobranchidae,Andrias,CN,HK,,3,,live,,,
1989,I,Probarbus jullieni,Actinopteri,Cypriniformes,Cyprinidae,Probarbus,US,HK,,2,,bodies,,,I
1989,I,Probarbus jullieni,Actinopteri,Cypriniformes,Cyprinidae,Probarbus,US,HK,,1,,live,,,I
1989,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,GB,HK,XX,1,,garments,,P,
1989,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,JP,HK,XX,,2,garments,,T,
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NL,HK,,10,,derivatives,,,I
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,HK,XX,30,,bone products,,,
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,HK,XX,10,,derivatives,kg,,I
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,HK,XX,1007,,derivatives,,,I
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,HK,XX,70,,derivatives,,,
1989,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,HK,XX,240,,skin pieces,,,I
1989,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,US,HK,XX,,1,live,,Z,
1989,I,Grus vipio,Aves,Gruiformes,Gruidae,Grus,US,HK,XX,1,,live,,,
1989,I,Nomascus concolor,Mammalia,Primates,Hylobatidae,Nomascus,US,HK,,1,1,live,,Z,C
1989,I,Moschus spp.,Mammalia,Artiodactyla,Moschidae,Moschus,US,HK,XX,1008,,derivatives,,,I
1989,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,DE,HK,XX,,24,live,,,
1989,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,US,HK,XX,30,,bodies,,T,
1989,I,Scleropages formosus,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,US,HK,XX,1,,live,,,I
1989,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,HK,XX,2,,teeth,,,I
1989,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,PH,HK,XX,,1,live,,P,
1989,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,HK,XX,12000,,derivatives,,T,
1989,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,HK,XX,1033,,derivatives,,,I
1989,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,HK,XX,90,,derivatives,,,
1989,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,HK,XX,20,,horn products,,,
1989,I,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,ZA,HK,,,6,live,,T,C
1989,II,Aquila rapax,Aves,Falconiformes,Accipitridae,Aquila,JP,HK,TZ,1,1,live,,T,
1989,II,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,JP,HK,XX,1,1,live,,T,C
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,,6,skins,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,FR,HK,US,6,,skins,,,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,IT,HK,US,,2,skins,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,41,,leather products (small),,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,24,,shoes,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,140,139,skins,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,HK,US,65,,leather items,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,35,,leather products (small),,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,1,,leather products (small),,,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,28,10,skins,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,US,7,,leather items,,T,
1989,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,HK,XX,1,,leather products (small),,,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,DE,HK,AR,1,,shoes,,T,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,GB,HK,PY,664,,leather products (small),,T,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,GB,HK,XX,1,,leather products (small),,P,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,GB,HK,XX,1,,shoes,,P,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,GB,HK,,1,,shoes,,P,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,NL,HK,,1,,leather products (small),,,I
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,GY,20,,leather products (small),,T,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,SV,813,,leather products (small),,T,
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,1,,skins,,,I
1989,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,3,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CA,HK,SV,1,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,CO,1,,leather products (small),,,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,GY,5,,leather products (small),,,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,VE,32576,,leather products (small),,,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,DE,HK,CO,38,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,DE,HK,GY,70,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,DE,HK,VE,6,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,ES,HK,VE,,2,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,FR,HK,GY,218,,leather products (small),,,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,GB,HK,VE,210,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,IT,HK,VE,,15,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,AR,2,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,AR,1,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,BO,55,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,1842,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,382,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,CO,61,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,GY,2086,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,GY,175,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,GY,184,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,PA,396,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,PY,1056,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,PY,15,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,SV,543,543,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,SV,10,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,VE,4,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,VE,10,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,VE,6,6,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,JP,HK,VE,131,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,TW,HK,VE,,180,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,BO,1,,shoes,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,2873,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,15,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,GY,913,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,GY,20,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,6313,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,517,493,skins,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,VE,10,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,724,,leather products (small),,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,313,,leather items,,T,
1989,II,Caiman crocodilus crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,XX,4,,leather items,,,I
1989,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,HK,SV,3760,,leather products (small),,,
1989,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,DE,HK,PA,46,,leather products (small),,T,
1989,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,CO,30,,leather items,,T,
1989,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,HK,HN,20,,leather products (small),,T,
1989,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,SG,HK,US,13601,3989,roots,kg,T,
1989,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,TW,HK,US,,1264,roots,kg,T,
1989,II,Panax quinquefolius,,Apiales,Araliaceae,Panax,US,HK,US,23579,35,roots,kg,T,
1989,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,US,HK,AR,15,,leather products (small),,T,
1989,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,US,HK,AR,10,,shoes,,T,
1989,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,US,HK,AR,4,,shoes,,,I
1989,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,US,HK,XX,6,,leather products (small),,,I
1989,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,US,HK,ID,,1,live,,T,
1989,II,Cacatua alba,Aves,Psittaciformes,Cacatuidae,Cacatua,US,HK,ID,1,,live,,,
1989,II,Cacatua moluccensis,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,HK,,2,,live,,P,
1989,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,HK,ID,1,,live,,P,
1989,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,HK,ID,,1,live,,T,
1989,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,GB,HK,,2,,live,,P,
1989,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,HK,XX,,1,live,,P,
1989,II,Cacatua sulphurea,Aves,Psittaciformes,Cacatuidae,Cacatua,US,HK,XX,2,,live,,,
1989,II,Astrophytum spp.,,Caryophyllales,Cactaceae,Astrophytum,SG,HK,XX,,2,live,,,A
1989,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,SG,HK,XX,,3,live,,,A
1989,II,Ferocactus spp.,,Caryophyllales,Cactaceae,Ferocactus,SG,HK,XX,,3,live,,,A
1989,II,Gymnocalycium spp.,,Caryophyllales,Cactaceae,Gymnocalycium,SG,HK,XX,,4,live,,,A
1989,II,Mammillaria spp.,,Caryophyllales,Cactaceae,Mammillaria,SG,HK,XX,,4,live,,,A
1989,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,SG,HK,XX,,1,live,,,A
1989,II,Opuntia spp.,,Caryophyllales,Cactaceae,Opuntia,SG,HK,XX,,10,live,,,A
1989,II,Parodia spp.,,Caryophyllales,Cactaceae,Parodia,SG,HK,XX,,2,live,,,A
1989,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,XX,,1,live,,,
1989,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,,1,,live,,,
1989,II,Macaca assamensis,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,XX,,4,live,,,
1989,II,Macaca assamensis,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,,2,,live,,,
1989,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,XX,,1,live,,,
1989,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,,2,,live,,,
1989,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,XX,,11,live,,,
1989,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,,7,,live,,,
1989,II,Macaca radiata,Mammalia,Primates,Cercopithecidae,Macaca,CN,HK,,2,,live,,,
1989,II,Goura cristata,Aves,Columbiformes,Columbidae,Goura,AE,HK,TW,,10,live,,T,
1989,II,Crocodylidae spp.,Reptilia,Crocodylia,Crocodylidae,,US,HK,XX,240,,derivatives,,,I
1989,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,20,,derivatives,,,I
1989,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,HK,XX,4,,leather items,,,I
1989,II,Crocodylus johnstoni,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,HK,,12,,skins,,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,HK,MZ,1,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,HK,TZ,1,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,HK,ZW,1,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,HK,TZ,,5,skins,,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,HK,TZ,5,,skins,,,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,HK,MG,,1,skins,,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IT,HK,ZW,,3,skins,,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,MG,2,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,SD,2,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,TZ,1,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,ZM,1,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,ZW,10,,leather products (small),,T,
1989,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,HK,ZW,1,,leather items,,T,
1989,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,HK,PG,1,,shoes,,T,
1989,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,HK,PG,1,,leather items,,T,
1989,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,HK,PG,2,,leather products (small),,T,
